id,is_novel,revenue,popularity,vote_average,budget,release_year
34444,not novel,0,0.293473,4.5,8000000,1993
1413,novel,1499795,0.288407,6.4,0,1993
25748,not novel,6980986,0.286492,4.7,900000,1993
10419,not novel,5632086,0.285641,7.1,0,1993
17796,not novel,0,0.284435,5.3,0,1993
18133,not novel,23042200,0.279635,5.9,0,1993
19931,not novel,32861136,0.269327,6.8,11000000,1993
12121,not novel,0,0.268507,5.6,22000000,1993
11041,not novel,0,0.262971,5.3,0,1993
12574,not novel,0,0.261518,5.1,0,1993
26333,not novel,18899204,0.256768,5.9,0,1993
24126,not novel,0,0.512054,5.4,0,1993
33408,not novel,13609396,0.240771,5.9,6000000,1993
15613,not novel,19724334,0.23906,6.4,19885552,1993
18890,not novel,9317021,0.231644,5.7,0,1993
34024,novel,0,0.246803,5.4,0,1993
25684,not novel,0,0.230512,4.2,0,1993
57789,not novel,0,0.226302,6.1,0,1993
11655,not novel,0,0.225616,5.9,0,1993
17811,not novel,2967668,0.211198,6.1,0,1993
16437,not novel,0,0.210436,3.5,5000000,1993
11198,not novel,0,0.209795,6.6,0,1993
15797,novel,3283371,0.207999,6.7,6000000,1993
65137,not novel,3418141,0.200168,5.9,0,1993
18857,not novel,194720,0.197668,6.5,0,1993
12661,not novel,12416686,0.191825,5.8,0,1993
41759,not novel,12974636,0.191721,5.5,6000000,1993
18215,not novel,1796389,0.190206,4.6,0,1993
17653,not novel,3956913,0.181982,7.1,0,1993
27804,not novel,0,0.181726,5.8,14000000,1993
13063,not novel,0,0.181665,6.7,125000,1993
33539,not novel,6574896,0.174646,6.1,0,1993
34098,not novel,0,0.168519,5.2,2000000,1993
32998,not novel,0,0.246549,4.8,0,1993
27885,not novel,0,0.152064,6.4,0,1993
11244,not novel,0,0.151355,4.8,30,1993
10423,not novel,63513743,0.140785,6.9,14000000,1993
12664,not novel,0,0.132556,5.6,0,1993
19371,not novel,0,0.13078,5.2,0,1993
28260,not novel,54207,0.128982,5.6,2000000,1993
22213,not novel,0,0.271575,4.7,0,1993
18773,not novel,0,0.126597,5.5,0,1993
34723,not novel,0,0.09373,6.6,0,1993
225804,not novel,0,0.118854,7.5,0,1993
31503,not novel,0,0.116288,4.8,0,1993
2047,not novel,0,0.27659,5.6,0,1993
23470,not novel,4916135,0.418515,5.3,0,1993
18731,not novel,0,0.093323,5.3,0,1993
9261,not novel,6933459,0.276654,6.8,1000000,1993
1479,not novel,0,0.085248,6.3,68000,1993
25466,not novel,0,0.085043,5.6,0,1993
15278,not novel,17953778,0.03797,6.5,0,1993
17803,not novel,0,0.143989,5.9,0,1993
26672,not novel,0,0.014992,6.3,0,1993
25117,not novel,0,0.012941,7.8,0,1993
9325,not novel,205843612,2.550704,7,4000000,1967
37247,not novel,104397102,2.22723,7.5,3000000,1967
12208,not novel,41744718,1.975304,5.4,12000000,1967
667,not novel,111584787,1.554808,6.2,9500000,1967
475,not novel,50700000,1.022408,7.6,2500000,1967
649,not novel,0,0.734072,6.9,0,1967
903,not novel,16217773,0.678719,7.2,3000000,1967
11206,not novel,11000000,0.586061,7.5,4000000,1967
3053,not novel,0,0.564781,6.7,0,1967
30197,not novel,0,0.527322,6.8,947000,1967
4889,not novel,0,0.502062,4.6,0,1967
1654,not novel,45300000,0.485288,7.2,25000000,1967
10633,not novel,27379978,0.428652,7,2000000,1967
42700,not novel,0,0.438314,6.1,0,1967
25934,not novel,0,0.214587,7.2,640000,1967
1879,not novel,56666667,0.321935,7.4,4000000,1967
26912,not novel,0,0.311525,5.3,0,1967
18900,not novel,0,0.2771,6.9,3500000,1967
25560,not novel,0,0.247575,5.2,0,1967
5064,not novel,0,0.201545,5.9,0,1967
16081,novel,9000000,0.241283,5.1,18000000,1967
27945,not novel,0,0.239833,6.5,0,1967
3055,not novel,50000000,0.213291,6.2,5000000,1967
17887,not novel,0,0.197331,6.9,0,1967
5767,not novel,0,0.161576,6.7,0,1967
26039,not novel,0,0.337261,6.7,0,1967
27277,not novel,6000000,0.139647,6.3,0,1967
2984,not novel,2000000,0.114342,5.4,3500000,1967
34038,not novel,0,0.114034,5.8,0,1967
28504,not novel,0,0.109398,6.3,65000,1967
18627,not novel,0,0.154786,5.7,0,1967
18209,novel,0,0.225687,5.7,0,1967
135,not novel,0,0.095101,6.9,0,1967
24816,not novel,0,0.094057,5.5,0,1967
32489,not novel,0,0.093993,5.5,0,1967
3104,not novel,0,0.174153,5.4,0,1967
48784,not novel,0,0.146906,5.2,200,1967
42694,not novel,0,0.054863,5.3,0,1967
24568,not novel,0,0.054432,5.5,0,1967
24130,not novel,0,0.034181,5.5,0,1967
657,not novel,78898765,2.508235,6.7,2500000,1963
9078,not novel,0,2.18041,6.7,0,1963
571,not novel,11403529,1.139321,7,2500000,1963
4808,not novel,13474588,0.920094,7.5,4000000,1963
6166,not novel,0,0.907078,6.3,0,1963
8095,not novel,57750000,0.804533,6.3,31115000,1963
11576,not novel,0,0.78112,6.5,9400000,1963
936,not novel,10878107,0.704895,6.8,0,1963
5925,not novel,5000000,0.664326,7.5,4000000,1963
11772,not novel,0,0.628166,6.7,0,1963
9960,not novel,0,0.50154,6.4,0,1963
2690,not novel,0,0.479771,6.8,0,1963
751,not novel,0,0.62852,5.4,0,1963
21143,not novel,0,0.334587,6,750000,1963
24748,not novel,0,0.3104,7,0,1963
5769,not novel,0,0.250451,5.4,1000000,1963
29056,not novel,0,0.249429,5.9,0,1963
15875,novel,0,0.215025,6,0,1963
25504,not novel,0,0.209065,5.9,0,1963
27759,not novel,10000000,0.207161,5.6,17000000,1963
31655,not novel,0,0.203675,5,0,1963
2593,not novel,0,0.201754,7.3,0,1963
18331,novel,0,0.198774,6.7,0,1963
18774,not novel,0,0.188442,5.8,0,1963
15263,not novel,0,0.183514,5.7,0,1963
11533,not novel,0,0.178713,6.8,1000000,1963
32569,not novel,0,0.601084,6.3,0,1963
26535,not novel,0,0.144419,6,0,1963
30137,not novel,0,0.142055,6.1,0,1963
42987,not novel,0,0.12157,6.2,0,1963
38805,not novel,0,0.115164,5,0,1963
4025,not novel,0,0.094935,6.5,0,1963
39222,not novel,0,0.048376,6.7,0,1963
27636,not novel,0,0.045417,6.7,66500,1963
679,not novel,131060248,2.485419,7.6,18500000,1986
8009,not novel,5900000,1.528427,6.5,16000000,1986
792,not novel,138530565,1.522478,7.3,6000000,1986
744,not novel,356830601,1.469796,6.6,15000000,1986
9377,not novel,70136369,1.36519,7.3,6000000,1986
235,not novel,52287000,1.349043,7.5,8000000,1986
9318,not novel,0,1.346332,6.6,0,1986
4978,not novel,84542002,1.251215,6.6,0,1986
9426,not novel,60629159,1.161643,6.9,15000000,1986
10068,not novel,6735922,1.161139,5.9,17000000,1986
9994,not novel,82424789,1.136303,6.7,14000000,1986
11483,not novel,1641825,1.045604,6.2,40000000,1986
9710,not novel,0,1.004166,4.4,0,1986
2605,not novel,40697761,0.995618,6.3,0,1986
793,novel,8551228,0.994488,7.3,6000000,1986
168,not novel,133000000,0.971594,6.6,24000000,1986
10658,not novel,37962774,0.969383,4.9,37000000,1986
6978,not novel,11000000,0.960984,6.7,25000000,1986
11873,not novel,52293982,0.91418,6.5,13800000,1986
192,not novel,77200000,0.889306,7,20000000,1986
13597,not novel,12729917,0.828455,6.9,25000000,1986
9874,not novel,49042224,0.802539,5.5,0,1986
9542,not novel,5844868,0.799534,6.6,0,1986
8856,not novel,115103979,0.772494,5.8,113,1986
10122,not novel,18564613,0.759795,6.7,0,1986
8388,not novel,0,0.731945,6.3,25000000,1986
2099,not novel,16209459,0.719299,5.7,8500000,1986
9671,not novel,328203506,0.680643,6.2,5000000,1986
10015,not novel,42724017,0.669137,6.5,15000000,1986
10136,not novel,79817939,0.642842,5.4,25000000,1986
12151,not novel,71624879,0.605767,6.3,0,1986
11133,not novel,40996665,0.582226,5.6,19000000,1986
10466,not novel,54999651,0.566943,6.4,10000000,1986
10776,not novel,38748395,0.557155,6.4,25000000,1986
29968,not novel,0,0.551745,5.6,0,1986
11416,not novel,17218023,0.546365,6.8,24500000,1986
5693,not novel,28607524,0.544757,6.7,9000000,1986
10225,not novel,19472057,0.541302,5.5,3000000,1986
11120,not novel,14302779,0.532252,6.1,0,1986
14510,not novel,1261000,0.524096,5.8,4500000,1986
12721,not novel,4662137,0.523347,6.2,0,1986
12118,not novel,43579163,0.523108,5.4,0,1986
3980,not novel,13167232,0.516685,5.7,2000000,1986
11522,not novel,40471663,0.515686,6.6,0,1986
14924,not novel,2826523,0.506902,6.6,4000000,1986
15392,not novel,5738952,0.502047,6.7,0,1986
40342,not novel,0,0.484711,5.4,1500000,1986
5143,not novel,40084041,0.476819,7.3,6400000,1986
12278,not novel,0,0.464307,5.4,0,1986
31947,not novel,4711220,0.461807,3.5,10000000,1986
6106,not novel,0,0.459005,6.3,4500000,1986
1857,not novel,5706456,0.438751,7.2,0,1986
10945,not novel,0,0.438164,5.3,0,1986
9941,not novel,62134225,0.437451,5.1,14000000,1986
11028,not novel,0,0.433281,6.1,0,1986
9980,not novel,7433663,0.425424,5.4,10000000,1986
11257,not novel,20966644,0.400218,6.6,3000000,1986
12715,not novel,11949484,0.399032,4.9,0,1986
10013,not novel,41382841,0.389778,5.7,18000000,1986
11300,not novel,8362969,0.385622,6.6,0,1986
24913,not novel,0,0.385105,6.1,5000000,1986
12662,not novel,14481606,0.384232,4.7,0,1986
10002,not novel,0,0.375434,6.4,0,1986
1554,not novel,0,0.65576,7.3,0,1986
36349,not novel,6637565,0.369463,5.6,0,1986
10692,not novel,0,0.356864,6.1,111000,1986
383,not novel,0,0.350539,5.6,22500,1986
10017,not novel,3500000,0.3478,5.9,2700000,1986
25438,not novel,6797218,0.345381,5,0,1986
16337,not novel,8025872,0.327717,5.7,4700000,1986
15596,not novel,91258000,0.325629,6.6,0,1986
13818,not novel,0,0.324099,6.2,0,1986
13698,not novel,36611610,0.323711,6.2,0,1986
11038,not novel,0,0.317816,4.9,0,1986
33278,not novel,8988731,0.311858,6.5,0,1986
37032,not novel,0,0.311655,6.7,10000000,1986
18169,not novel,38702310,0.311025,5,0,1986
9873,not novel,20603715,0.309218,6.1,0,1986
13925,not novel,0,0.306425,7.3,0,1986
11415,not novel,0,0.302986,5.5,3000000,1986
31909,not novel,4884663,0.207606,5.1,12000000,1986
11938,not novel,0,0.289554,5.7,0,1986
26554,not novel,0,0.287424,5.8,2000000,1986
15698,not novel,0,0.284705,6.6,0,1986
30194,not novel,3900000,0.277984,6,18000000,1986
13841,not novel,2015882,0.268676,7.4,0,1986
13715,not novel,2347000,0.258898,6,6500000,1986
18282,not novel,0,0.258334,6.7,0,1986
17994,not novel,0,0.256518,5.6,0,1986
14670,not novel,0,0.314511,6.5,0,1986
11037,not novel,0,0.253984,4.4,0,1986
9930,not novel,0,0.459144,5.3,0,1986
16113,not novel,17768900,0.231591,5,0,1986
26789,not novel,12303904,0.247524,5.3,0,1986
33061,not novel,5450815,0.245607,4.6,1100000,1986
20537,not novel,0,0.22737,4.7,0,1986
24086,not novel,7177431,0.233302,5.6,0,1986
13853,not novel,0,0.217599,4.7,15000000,1986
15762,not novel,0,0.21335,6.8,0,1986
28941,not novel,0,0.208365,5.1,800000,1986
2620,not novel,15945534,0.203663,5.1,12000000,1986
24103,not novel,8033397,0.201891,5.3,0,1986
1890,not novel,31853080,0.200781,6.7,0,1986
60800,not novel,0,0.19577,8,0,1986
13346,not novel,0,0.215644,5.7,0,1986
29355,not novel,0,0.181563,6.3,0,1986
26555,not novel,12308521,0.167621,4.1,15000000,1986
17465,not novel,0,0.155043,5.5,0,1986
27995,not novel,0,0.139942,5.2,0,1986
19492,not novel,0,0.13993,6.2,0,1986
10857,not novel,0,0.090923,7.3,0,1986
70966,not novel,0,0.063527,7.4,0,1986
13766,not novel,9697739,0.094098,6.2,18000000,1986
47340,not novel,0,0.058402,5.6,0,1986
42017,not novel,0,0.087852,5,0,1986
33516,not novel,0,0.080517,4.2,0,1986
34223,not novel,4790926,0.076196,5.2,1900000,1986
11454,not novel,8620929,0.068835,6.6,15000000,1986
24194,not novel,0,0.066529,5.1,0,1986
21867,not novel,0,0.216201,6.4,8500000,1986
38343,not novel,0,0.001567,5,0,1986
11886,not novel,32056467,2.272486,6.9,15000000,1973
9552,not novel,441306145,2.010733,7.2,8000000,1973
253,not novel,161777836,1.549139,6.1,7000000,1973
203,not novel,3000000,1.087374,7.1,500000,1973
9461,not novel,90000000,0.993066,7,850000,1973
2362,not novel,0,0.971417,6.4,0,1973
1705,not novel,8844595,0.876503,5.3,1700000,1973
931,not novel,0,0.874266,6.7,1500000,1973
9277,not novel,159616327,0.863156,7.7,5500000,1973
10648,not novel,39768000,0.82316,6.9,0,1973
11901,not novel,0,0.79974,7.1,0,1973
4909,not novel,0,0.718864,6.7,0,1973
40374,not novel,0,0.700695,7.1,0,1973
838,not novel,115000000,0.684079,6.5,777000,1973
12101,not novel,3,0.621476,6.6,0,1973
5924,not novel,53267000,0.600434,7.4,12000000,1973
11561,not novel,18344729,0.5684,6.9,2000000,1973
12545,not novel,13200000,0.549206,6.9,0,1973
9040,not novel,29800000,0.50142,7.3,3000000,1973
27331,not novel,0,0.420768,6.8,0,1973
11293,not novel,0,0.419331,7.7,0,1973
2926,not novel,0,0.412189,7,0,1973
1847,not novel,0,0.392936,7,0,1973
11577,not novel,0,0.384763,7.4,4638783,1973
17897,not novel,11000000,0.38388,6.3,0,1973
16180,not novel,0,0.378597,6.5,0,1973
14886,not novel,0,0.240731,6.8,0,1973
15171,not novel,0,0.359048,6.3,0,1973
30708,not novel,0,0.355622,5,0,1973
3133,not novel,0,0.339193,7.3,0,1973
22021,not novel,0,0.338084,7.1,500000,1973
53868,not novel,0,0.318061,6.5,0,1973
22307,not novel,0,0.257127,7,500000,1973
40682,not novel,0,0.244874,6.8,0,1973
13479,not novel,0,0.238043,7.6,0,1973
25473,not novel,0,0.420585,6.4,0,1973
3117,not novel,0,0.203942,6.7,0,1973
8327,not novel,0,0.200129,7.4,0,1973
26332,not novel,0,0.251582,6.1,0,1973
25680,not novel,0,0.272663,6.9,0,1973
10236,not novel,45000000,0.385313,6.9,0,1973
43003,not novel,0,0.021941,7,0,1973
32615,not novel,0,0.175339,7.3,0,1973
35669,not novel,0,0.162168,4.8,0,1973
70345,not novel,0,0.145079,6.5,0,1973
24923,not novel,0,0.144305,6.9,0,1973
26015,not novel,0,0.143165,5.9,0,1973
32080,not novel,0,0.139386,6.6,0,1973
31587,not novel,0,0.135693,6.5,0,1973
16307,not novel,0,0.396864,6.7,0,1973
3043,not novel,0,0.11138,4.8,450000,1973
29425,not novel,0,0.106051,6,275000,1973
26331,not novel,0,0.09398,6.9,0,1973
28498,not novel,0,0.069999,6.8,0,1973
28110,not novel,2000000,0.066994,6.7,1000000,1973
10112,not novel,55675257,1.936962,7,4000000,1970
1685,not novel,18999718,0.797231,5.9,3000000,1970
651,not novel,81600000,0.717333,6.8,3500000,1970
11589,not novel,5200000,0.492877,6.7,0,1970
29748,not novel,0,0.490192,6.4,0,1970
11202,not novel,89800000,0.467344,6.9,12000000,1970
9062,not novel,136400000,0.396028,6.6,2200000,1970
38953,not novel,0,0.3881,7,0,1970
11165,not novel,29548291,0.381352,6.6,25485000,1970
5722,not novel,0,0.374514,6.2,0,1970
11916,not novel,5050000,0.568645,6.3,0,1970
4255,not novel,0,0.344172,3,5000,1970
10671,not novel,100489151,0.336237,6.2,10000000,1970
2998,not novel,900000,0.279079,6.5,7000000,1970
42594,not novel,0,0.330846,6.4,0,1970
13400,novel,0,0.318475,6.5,0,1970
10364,not novel,0,0.299819,6.7,0,1970
11040,not novel,31559552,0.290174,7.2,15000000,1970
14801,not novel,0,0.284436,6.6,0,1970
14384,not novel,0,0.281532,7.1,0,1970
24918,not novel,0,0.268472,6.1,0,1970
13765,novel,0,0.42443,5.8,0,1970
5620,not novel,0,0.250313,6.4,0,1970
26606,not novel,0,0.244412,6.2,0,1970
26617,not novel,0,0.218311,6.8,0,1970
23506,not novel,0,0.20907,4.3,60000,1970
9459,not novel,0,0.203225,6.2,0,1970
23330,not novel,3500000,0.193759,7.3,3716946,1970
17276,novel,0,0.178967,6.5,0,1970
14676,not novel,0,0.177166,6.6,0,1970
132,not novel,0,0.291051,7.6,0,1970
38765,not novel,0,0.15734,6.7,6000000,1970
20556,not novel,0,0.146683,6.3,0,1970
26593,not novel,0,0.2348,5.7,0,1970
59408,not novel,0,0.133551,6.1,0,1970
5185,not novel,1500000,0.429246,6.7,10000000,1970
33157,not novel,0,0.09215,6.2,25000000,1970
31952,not novel,0,0.085301,6.5,0,1970
51992,not novel,0,0.080626,7.5,0,1970
4910,not novel,0,0.194705,6.3,0,1970
27172,not novel,0,0.02076,6.7,0,1970
660,not novel,141195658,1.910465,6.3,11000000,1965
15121,not novel,163214286,1.313676,7.2,8200000,1965
907,not novel,111721910,1.282053,6.9,14000000,1965
10338,not novel,29950000,0.622157,6.6,5600000,1965
13187,not novel,0,0.600975,7.6,0,1965
4879,not novel,0,0.484904,6.6,0,1965
26811,not novel,0,0.350775,5.9,0,1965
37921,not novel,0,0.118301,6.6,0,1965
10243,not novel,0,0.332191,6.3,0,1965
14831,not novel,0,0.624024,6.7,1500000,1965
16211,not novel,0,0.314916,6.9,0,1965
15247,not novel,0,0.306394,6.6,0,1965
315,not novel,0,0.289649,6.4,45000,1965
886,not novel,0,0.256709,6.8,0,1965
3681,not novel,0,0.250043,6,0,1965
21876,not novel,0,0.243896,6.2,5760000,1965
36583,not novel,0,0.225062,5.7,115,1965
13580,not novel,0,0.201703,6.4,0,1965
26573,not novel,0,0.199141,6.4,0,1965
24395,not novel,0,0.246816,7.2,0,1965
21027,not novel,0,0.191276,5.4,0,1965
16850,not novel,0,0.145019,5.6,0,1965
24134,not novel,0,0.168025,5.8,0,1965
13524,not novel,0,0.160842,6,0,1965
11481,not novel,0,0.151644,7.1,300000,1965
42745,not novel,0,0.102242,5.3,0,1965
1942,not novel,0,0.127948,5.5,0,1965
2428,not novel,12000000,0.146033,5.7,20000000,1965
11694,not novel,0,0.141221,6.3,0,1965
36815,not novel,0,0.169392,6.4,0,1965
29715,not novel,0,0.119918,5.2,3800000,1965
30080,not novel,0,0.100102,4.5,0,1965
20723,not novel,0,0.073488,5.9,0,1965
28295,not novel,0,0.014759,4.4,0,1965
29067,not novel,0,0.00477,6.4,0,1965
668,not novel,81974493,1.778746,6.4,7000000,1969
642,not novel,102308889,1.357317,7,6000000,1969
624,not novel,0,0.897684,6.6,360000,1969
3116,not novel,44785053,0.859806,7,3600000,1969
576,not novel,638641,0.615889,7.2,6244087,1969
11485,not novel,0,0.589059,6.9,1500000,1969
11463,not novel,0,0.575,6.1,12000000,1969
2370,novel,0,0.567962,5.7,4000000,1969
13675,not novel,0,0.52866,6.7,0,1969
28145,not novel,0,0.427518,6.7,0,1969
20391,not novel,0,0.411816,5.1,0,1969
14030,not novel,0,0.396686,5.8,0,1969
13384,not novel,0,0.33743,7.3,0,1969
18118,not novel,0,0.386778,6.2,0,1969
15374,not novel,0,0.345405,5.1,0,1969
29228,not novel,0,0.338357,5.9,0,1969
17529,not novel,14250000,0.311288,7,0,1969
28289,not novel,0,0.305709,6.8,0,1969
66027,not novel,0,0.301732,5,1250000,1969
42329,not novel,0,0.26714,3.9,0,1969
11574,not novel,0,0.214344,6.4,0,1969
15873,not novel,0,0.224638,5.1,0,1969
19293,not novel,0,0.330802,6,0,1969
45522,not novel,0,0.14894,4.6,0,1969
5227,not novel,0,0.141056,4,0,1969
55152,not novel,0,0.141028,5.3,175000,1969
5179,not novel,0,0.130308,5.8,0,1969
40430,not novel,0,0.109424,5.7,0,1969
33166,not novel,0,0.041727,5.5,0,1969
19307,not novel,0,0.021121,6.4,0,1969
3171,not novel,0,0.002757,5.6,0,1969
621,not novel,181813770,1.697618,7,6000000,1978
579,not novel,187884007,1.5627,5.5,20000000,1978
923,not novel,55000000,1.210531,7.2,650000,1978
1924,not novel,300218018,1.210324,6.7,55000000,1978
948,not novel,70000000,1.198849,7.3,300000,1978
8469,not novel,141000000,1.15793,6.7,2700000,1978
6081,not novel,49579269,1.090065,6.2,0,1978
11778,not novel,50000000,0.959754,7.4,15000000,1978
2153,not novel,0,0.745447,6.8,0,1978
11455,not novel,41590893,0.608679,6.5,0,1978
16642,not novel,0,0.598161,7.3,0,1978
23916,not novel,7185518,0.591799,6,0,1978
13333,not novel,0,0.581236,6.4,0,1978
74849,not novel,0,0.573763,3.2,0,1978
26973,not novel,0,0.556161,5.9,0,1978
11327,not novel,35000000,0.512719,7.5,2300000,1978
123,not novel,30471420,0.496029,6,4000000,1978
11935,not novel,0,0.480176,5.9,5000000,1978
15659,not novel,0,0.478996,6.1,0,1978
11223,not novel,0,0.469314,6.1,0,1978
4192,not novel,14560084,0.468871,6.2,7920000,1978
25338,not novel,0,0.456164,6.6,0,1978
28932,not novel,11,0.43921,6.7,11,1978
17339,not novel,7230000,0.435312,6.6,5000000,1978
9584,not novel,22765081,0.411826,6.2,12000000,1978
11850,not novel,24046533,0.409377,6.5,3500000,1978
24831,not novel,0,0.451009,5.6,660000,1978
7010,not novel,0,0.335197,5.4,10000000,1978
22049,not novel,0,0.3309,3.1,0,1978
25239,not novel,0,0.324081,5.7,650000,1978
15417,not novel,0,0.296883,6.4,0,1978
24153,not novel,0,0.285316,7.2,0,1978
14822,not novel,16393000,0.282763,5.8,0,1978
24961,not novel,21049053,0.277769,6.1,24000000,1978
34193,not novel,0,0.0766,6.7,0,1978
55457,not novel,0,0.24134,7,2700000,1978
10766,not novel,26518355,0.236193,6.1,6800000,1978
12237,not novel,0,0.232879,4.7,0,1978
11837,not novel,3713768,0.226002,6.8,1000000,1978
34130,not novel,0,0.063184,5.3,0,1978
148980,not novel,0,0.214124,5.8,3000000,1978
46878,not novel,0,0.205701,6.7,0,1978
14839,not novel,0,0.204494,6.6,0,1978
12185,not novel,0,0.188821,6.3,0,1978
17212,not novel,0,0.184723,6,0,1978
18387,not novel,0,0.177276,5.9,11000000,1978
12611,not novel,0,0.16377,5.6,0,1978
54000,not novel,0,0.227338,4.9,6727000,1978
29143,not novel,0,0.154407,6,0,1978
15867,not novel,0,0.149259,6.3,0,1978
16241,not novel,0,0.138861,6.4,0,1978
24998,not novel,0,0.138635,5.9,0,1978
11623,not novel,0,0.130725,6.5,0,1978
40060,not novel,0,0.129123,5.8,0,1978
31428,not novel,0,0.128231,5.7,0,1978
2182,not novel,0,0.409587,4.3,90000,1978
40081,not novel,0,0.108201,7.5,0,1978
31948,not novel,5438927,0.318883,6.1,0,1978
39704,not novel,0,0.073425,4.3,0,1978
19378,not novel,0,0.072267,5.6,0,1978
31657,not novel,0,0.065504,5.8,3000000,1978
16378,not novel,0,0.064602,6,0,1978
13963,novel,321952,0.064029,8,0,1978
39995,not novel,0,0.047645,6.1,0,1978
16214,not novel,78000000,0.044675,6,0,1978
13377,not novel,0,1.227582,7.1,315000,1966
1714,novel,0,0.929393,6.8,0,1966
396,not novel,33736689,0.670274,7.5,7500000,1966
3591,not novel,0,0.613444,5.6,0,1966
2525,not novel,0,0.533292,5.8,18000000,1966
1052,not novel,0,0.509263,6.8,0,1966
874,not novel,0,0.4189,6.3,0,1966
2661,not novel,0,0.410366,5.9,1377800,1966
